tag,step,wall_time,value,event_file
Episode_Reward/feet_contact_forces,92107,1788217676.748172,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92108,1788217677.3513134,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92109,1788217677.9542897,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92110,1788217678.6164083,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92111,1788217679.2652981,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92112,1788217679.8777277,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92113,1788217680.503239,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92114,1788217681.1615405,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92115,1788217681.8129072,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92116,1788217682.434575,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92117,1788217683.0804732,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92118,1788217683.7256448,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92119,1788217684.3654938,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92120,1788217684.9807703,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92121,1788217685.6235232,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92122,1788217686.2947643,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92123,1788217686.926811,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92124,1788217687.5483427,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92125,1788217688.181818,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92126,1788217688.8414927,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92127,1788217689.4743254,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92128,1788217690.105692,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92129,1788217690.7460322,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92130,1788217691.3905203,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92131,1788217692.0418913,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92132,1788217692.6645892,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92133,1788217693.304124,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92134,1788217693.9524786,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92135,1788217694.5805867,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92136,1788217695.2050097,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92137,1788217695.8355432,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92138,1788217696.4715142,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92139,1788217697.0984795,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92140,1788217697.7437258,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92141,1788217698.3916426,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92142,1788217699.0156708,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92143,1788217699.6620057,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92144,1788217700.2931235,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92145,1788217700.9226775,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92146,1788217701.5975497,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92147,1788217702.2376034,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92148,1788217702.8681178,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92149,1788217703.504972,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92150,1788217704.1584835,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92151,1788217704.8154676,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92152,1788217705.4486244,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92153,1788217706.0855606,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92154,1788217706.725794,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92155,1788217707.3421333,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92156,1788217707.9804265,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92157,1788217708.6153524,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92158,1788217709.2500863,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92159,1788217709.8955266,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92160,1788217710.516449,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92161,1788217711.1644988,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92162,1788217711.8050115,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92163,1788217712.458913,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92164,1788217713.118566,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92165,1788217713.7504568,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92166,1788217714.3840103,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92167,1788217715.008567,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92168,1788217715.6318607,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92169,1788217716.2744334,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92170,1788217716.9133043,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92171,1788217717.5721138,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92172,1788217718.203459,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92173,1788217718.8436136,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92174,1788217719.5180478,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92175,1788217720.1517425,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92176,1788217720.8003843,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92177,1788217721.4313815,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_contact_forces,92178,1788217722.0666256,0.0,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92099,1788217671.3012414,-3.579163603717461e-05,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92100,1788217672.1005917,-0.0014490796020254493,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92101,1788217672.7382472,-0.0029432475566864014,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92102,1788217673.581952,-0.005969078745692968,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92103,1788217674.2378528,-0.006480357609689236,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92104,1788217674.8685048,-0.001506035216152668,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92105,1788217675.4946318,-0.0036931417416781187,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92106,1788217676.1073117,-0.005161602050065994,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92107,1788217676.7483118,-0.004538283683359623,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92108,1788217677.3514488,-0.003864525817334652,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92109,1788217677.9544268,-0.007414632476866245,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92110,1788217678.6165867,-0.0067986431531608105,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92111,1788217679.2654393,-0.007282134145498276,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92112,1788217679.8778665,-0.005362730473279953,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92113,1788217680.5033777,-0.007706977427005768,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92114,1788217681.161698,-0.006020478904247284,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92115,1788217681.8130505,-0.006647519301623106,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92116,1788217682.4347143,-0.006817750632762909,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92117,1788217683.0806224,-0.006114684045314789,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92118,1788217683.7257884,-0.00655404245480895,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92119,1788217684.3656383,-0.007630004547536373,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92120,1788217684.980905,-0.007552358787506819,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92121,1788217685.6236644,-0.005452395416796207,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92122,1788217686.2949097,-0.00652027502655983,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92123,1788217686.9269505,-0.007262225262820721,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92124,1788217687.5484812,-0.007284083403646946,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92125,1788217688.181957,-0.008229667320847511,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92126,1788217688.8417299,-0.0072722053155303,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92127,1788217689.4744635,-0.008298306725919247,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92128,1788217690.1058314,-0.008200522512197495,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92129,1788217690.7461731,-0.00660806056112051,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92130,1788217691.3906655,-0.013669374398887157,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92131,1788217692.042043,-0.00785579439252615,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92132,1788217692.6647332,-0.0060607618652284145,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92133,1788217693.3042662,-0.007495458237826824,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92134,1788217693.9526267,-0.007045513950288296,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92135,1788217694.5807307,-0.008748526684939861,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92136,1788217695.205148,-0.006420589983463287,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92137,1788217695.8356986,-0.013862796127796173,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92138,1788217696.4716694,-0.006890436168760061,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92139,1788217697.0986235,-0.007899797521531582,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92140,1788217697.7438712,-0.012100320309400558,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92141,1788217698.3917902,-0.016005586832761765,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92142,1788217699.0158246,-0.008060511201620102,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92143,1788217699.6621466,-0.01692855730652809,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92144,1788217700.2932708,-0.006539593450725079,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92145,1788217700.9228141,-0.018982477486133575,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92146,1788217701.5977027,-0.013612484559416771,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92147,1788217702.2377434,-0.010629305616021156,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92148,1788217702.868264,-0.014157818630337715,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92149,1788217703.505102,-0.013251252472400665,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92150,1788217704.158634,-0.01862511783838272,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92151,1788217704.8156095,-0.006643579341471195,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92152,1788217705.4487655,-0.009548604488372803,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92153,1788217706.0857017,-0.008155551739037037,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92154,1788217706.725941,-0.011532282456755638,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92155,1788217707.3422682,-0.005443202331662178,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92156,1788217707.9805744,-0.007396017201244831,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92157,1788217708.6154916,-0.00696296151727438,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92158,1788217709.2502494,-0.018765170127153397,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92159,1788217709.8956716,-0.008689401671290398,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92160,1788217710.5166173,-0.007549893110990524,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92161,1788217711.1646805,-0.005806760862469673,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92162,1788217711.8051744,-0.007501172833144665,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92163,1788217712.4590805,-0.009348969906568527,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92164,1788217713.118716,-0.013853846117854118,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92165,1788217713.7506027,-0.006992320530116558,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92166,1788217714.3841543,-0.024805640801787376,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92167,1788217715.0087047,-0.03015350177884102,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92168,1788217715.6319983,-0.00691697932779789,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92169,1788217716.274588,-0.016268521547317505,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92170,1788217716.9134407,-0.015385067090392113,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92171,1788217717.572369,-0.0192636176943779,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92172,1788217718.2036052,-0.020800482481718063,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92173,1788217718.8437617,-0.017080500721931458,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92174,1788217719.5181925,-0.007394134066998959,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92175,1788217720.15188,-0.012054032646119595,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92176,1788217720.8005319,-0.010229881852865219,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92177,1788217721.43152,-0.005463036708533764,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/feet_slide_vel,92178,1788217722.066769,-0.006154349073767662,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92099,1788217671.3016558,-7.397567242151126e-05,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92100,1788217672.1010165,-0.00014865287812426686,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92101,1788217672.7386715,-0.000262314744759351,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92102,1788217673.5824046,-0.00047548930160701275,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92103,1788217674.2385123,-0.0004453830770216882,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92104,1788217674.86893,-0.00016782285820227116,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92105,1788217675.4950464,-0.00041819256148301065,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92106,1788217676.107726,-0.0010607314761728048,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92107,1788217676.7487404,-0.00046032038517296314,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92108,1788217677.3518627,-0.00035303639015182853,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92109,1788217677.954926,-0.0005670256796292961,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92110,1788217678.6171055,-0.0007025282829999924,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92111,1788217679.2658734,-0.0008169563952833414,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92112,1788217679.8782759,-0.0011412720195949078,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92113,1788217680.5038085,-0.0005842052050866187,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92114,1788217681.1621435,-0.0006859060376882553,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92115,1788217681.8134763,-0.0007040486088953912,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92116,1788217682.435126,-0.0009507063659839332,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92117,1788217683.081051,-0.0008029559394344687,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92118,1788217683.7262177,-0.0006734196795150638,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92119,1788217684.3663187,-0.0005883540725335479,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92120,1788217684.981313,-0.0006680588703602552,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92121,1788217685.6240807,-0.0005577788106165826,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92122,1788217686.2953482,-0.0006753203924745321,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92123,1788217686.9274006,-0.0006495793350040913,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92124,1788217687.548907,-0.0004737249983008951,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92125,1788217688.1823695,-0.0004687430919148028,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92126,1788217688.8422194,-0.0006843159208074212,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92127,1788217689.4750986,-0.0007512911106459796,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92128,1788217690.1062431,-0.0007718277629464865,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92129,1788217690.746729,-0.0006866808980703354,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92130,1788217691.3911111,-0.0008377752965316176,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92131,1788217692.042482,-0.0007789472583681345,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92132,1788217692.665159,-0.0008372802985832095,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92133,1788217693.304692,-0.0009727270808070898,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92134,1788217693.9530582,-0.0006285374984145164,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92135,1788217694.5811489,-0.0010618846863508224,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92136,1788217695.2055671,-0.0008879211964085698,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92137,1788217695.8361208,-0.0009612180292606354,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92138,1788217696.4720979,-0.0007899482734501362,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92139,1788217697.0990412,-0.00071865099016577,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92140,1788217697.7443016,-0.0010629057651385665,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92141,1788217698.3922226,-0.0013085054233670235,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
Episode_Reward/joint_acceleration_l2,92142,1788217699.0162568,-0.0007451394340023398,events.out.tfevents.1788217669.zzx23457-System-Product-Name.2750572.0
