checkpoint,rollout_file,steps,reset_count,first_done_step,first_done_motion_frame,first_cycle_samples,max_motion_frame_first_cycle,first_cycle_completion_ratio,root_position_rmse_m,root_x_error_at_end_m,root_z_error_at_end_m,pelvis_z_error_min_m,feet_position_rmse_m,left_foot_position_rmse_m,right_foot_position_rmse_m,slide_p95_contact_mps,peak_foot_contact_force_n,action_abs_p95,action_abs_max,shared_clearance_cost_mean,shared_clearance_min_distance_m
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92100.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92100_seed42.npz,1351,5,263,263,264,263,0.19612229679343773,1.4544496536254883,0.0,-0.4160979390144348,-0.4160979390144348,1.455810308456421,1.4499781131744385,1.4616193771362305,0.2541799545288086,886.79931640625,5.873148536682127,17.006145477294922,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92110.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92110_seed42.npz,1351,5,261,261,262,261,0.19463087248322147,1.459930419921875,0.0,-0.3921632766723633,-0.3921632766723633,1.461119532585144,1.455443263053894,1.4667739868164062,0.2612968832254409,811.4094848632812,5.87565524578094,16.463422775268555,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92140.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92140_seed42.npz,1351,5,262,262,263,262,0.1953765846383296,1.457202434539795,0.0,-0.41374361515045166,-0.41374361515045166,1.4585089683532715,1.452734351158142,1.4642608165740967,0.2608021706342697,924.5906372070312,5.895669937133789,16.84093475341797,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92160.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92160_seed42.npz,1351,5,263,263,264,263,0.19612229679343773,1.45444917678833,0.0,-0.41436564922332764,-0.41436564922332764,1.4557918310165405,1.4500088691711426,1.4615517854690552,0.26293702125549306,799.7979125976562,5.885874342918395,16.767803192138672,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92170.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92170_seed42.npz,1351,5,262,262,263,262,0.1953765846383296,1.4572168588638306,0.0,-0.4199180603027344,-0.4199180603027344,1.4585455656051636,1.4527266025543213,1.464341163635254,0.2604874342679977,945.997802734375,5.895282745361328,16.27391242980957,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_contact_release/2026-09-01_07-07-45_s52_contact_release_preflight128x80_v10_20260901/model_92178.pt,analysis/s52_transfer/training_records/stairs_contact_release_v10_preflight128x80_20260901/rollouts/model_92178_seed42.npz,1351,5,263,263,264,263,0.19612229679343773,1.4544483423233032,0.0,-0.41706544160842896,-0.41706544160842896,1.4558106660842896,1.4499866962432861,1.4616111516952515,0.2629361107945442,1125.6260986328125,5.871311450004577,17.084697723388672,,
