0.0000000000,-0.0000000000,0.9250000000,0.9996793761,0.0001192982,0.0253204929,-0.0000579187,0.0191625189,-0.0447216108,-0.4608021080,0.8387929797,-0.4294633865,-0.0170810279,-0.0161235388,0.0404538885,-0.4382005036,0.8344248533,-0.4474775195,0.0138080996,0.0000000000,0.1255220473,-0.0010105780,-0.0006599188,-0.3801319897,0.0000847574,-0.0003574711,0.0006302827,0.1244476810,0.0026888477,0.0006379287,-0.3866896927,-0.0000838480,0.0003456820,0.0006546458
-0.0000449484,-0.0000226718,0.9250039041,0.9996793335,0.0001322635,0.0253221415,-0.0000437011,0.0191688444,-0.0447481461,-0.4608738422,0.8387640715,-0.4293664396,-0.0171209369,-0.0161250066,0.0404258370,-0.4382852316,0.8344383836,-0.4474077523,0.0137807094,0.0000000000,0.1255084574,-0.0010295896,-0.0006604291,-0.3801787198,0.0000847740,-0.0003572594,0.0006301951,0.1244536117,0.0026811557,0.0006365919,-0.3866649568,-0.0000838202,0.0003460087,0.0006543945
-0.0000891348,-0.0000487658,0.9250097454,0.9996792687,0.0001434976,0.0253246480,-0.0000359349,0.0191836897,-0.0447624139,-0.4609330893,0.8387156725,-0.4292654991,-0.0171571877,-0.0161146652,0.0404109582,-0.4383645356,0.8344357014,-0.4473288059,0.0137518095,0.0000000000,0.1254973710,-0.0010466607,-0.0006600813,-0.3802245259,0.0000847858,-0.0003565121,0.0006301892,0.1244579032,0.0026752467,0.0006361324,-0.3866406381,-0.0000837982,0.0003467898,0.0006541788
-0.0001369953,-0.0000783519,0.9250173450,0.9996791711,0.0001520966,0.0253284569,-0.0000306145,0.0192102045,-0.0447702259,-0.4609993398,0.8386613727,-0.4291546047,-0.0171996336,-0.0160942711,0.0404032208,-0.4384474754,0.8344178200,-0.4472339153,0.0137069291,0.0000000000,0.1254855692,-0.0010633075,-0.0006595173,-0.3802741468,0.0000847773,-0.0003556401,0.0006307568,0.1244625077,0.0026706848,0.0006356447,-0.3866146505,-0.0000837838,0.0003475884,0.0006534759
-0.0001785138,-0.0001027765,0.9250238419,0.9996791039,0.0001588093,0.0253310719,-0.0000274433,0.0192337763,-0.0447757058,-0.4610553086,0.8386164308,-0.4290620983,-0.0172307007,-0.0160762109,0.0403977595,-0.4385193884,0.8344055414,-0.4471540153,0.0136820721,0.0000000000,0.1254757643,-0.0010803777,-0.0006598604,-0.3803181052,0.0000848153,-0.0003553006,0.0006311347,0.1244684234,0.0026643984,0.0006343209,-0.3865907490,-0.0000837429,0.0003477760,0.0006532221
-0.0002148405,-0.0001267221,0.9250282824,0.9996790778,0.0001627622,0.0253320778,-0.0000260079,0.0192621294,-0.0447770432,-0.4611080289,0.8385908604,-0.4289861917,-0.0172696263,-0.0160526112,0.0403953381,-0.4385820329,0.8343999982,-0.4470861852,0.0136499992,0.0000000000,0.1254679263,-0.0010944904,-0.0006599000,-0.3803569078,0.0000848251,-0.0003548705,0.0006314551,0.1244743392,0.0026598026,0.0006333755,-0.3865689337,-0.0000837548,0.0003481073,0.0006532199
-0.0002535665,-0.0001533196,0.9250319779,0.9996790920,0.0001653015,0.0253315029,-0.0000236023,0.0192974191,-0.0447806865,-0.4611619711,0.8385668397,-0.4289087057,-0.0173139703,-0.0160239097,0.0403922871,-0.4386458099,0.8343972564,-0.4470182061,0.0136248861,0.0000000000,0.1254585534,-0.0011107340,-0.0006602251,-0.3803992271,0.0000848453,-0.0003545981,0.0006319041,0.1244826987,0.0026539473,0.0006320723,-0.3865443766,-0.0000837507,0.0003482330,0.0006531515
-0.0002944360,-0.0001849869,0.9250338852,0.9996791376,0.0001668270,0.0253296953,-0.0000215412,0.0193406269,-0.0447821803,-0.4612249136,0.8385597467,-0.4288380444,-0.0173581764,-0.0159833487,0.0403909534,-0.4387181103,0.8344086409,-0.4469509721,0.0135732209,0.0000000000,0.1254475564,-0.0011293620,-0.0006609129,-0.3804469109,0.0000848461,-0.0003545517,0.0006322311,0.1244928539,0.0026465717,0.0006301961,-0.3865174651,-0.0000837364,0.0003480727,0.0006528826
-0.0003309066,-0.0002117923,0.9250318885,0.9996791902,0.0001676781,0.0253276191,-0.0000187988,0.0193786863,-0.0447847098,-0.4612998664,0.8385885954,-0.4287891388,-0.0173978023,-0.0159483701,0.0403873399,-0.4387983382,0.8344510794,-0.4469072521,0.0135341128,0.0000000000,0.1254359037,-0.0011467908,-0.0006618088,-0.3804901540,0.0000848196,-0.0003546335,0.0006320723,0.1245026290,0.0026391745,0.0006282921,-0.3864935338,-0.0000837323,0.0003477972,0.0006528000
-0.0003632224,-0.0002389809,0.9250276566,0.9996792465,0.0001674215,0.0253253970,-0.0000174075,0.0194197334,-0.0447861142,-0.4613737762,0.8386321664,-0.4287568927,-0.0174372178,-0.0159130152,0.0403850004,-0.4388777316,0.8345062733,-0.4468779266,0.0135085052,0.0000000000,0.1254246831,-0.0011617827,-0.0006623286,-0.3805287480,0.0000848077,-0.0003546667,0.0006320080,0.1245119348,0.0026330734,0.0006268884,-0.3864715993,-0.0000837478,0.0003477161,0.0006528144
