body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_pos_21,joint_pos_22,joint_pos_23,joint_pos_24,joint_pos_25,joint_pos_26,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26
-0.001877,-0.030276,0.917300,0.999103,0.010914,0.015169,0.038001,0.040783,-0.120116,-0.474263,0.877221,-0.439932,-0.059726,0.005971,-0.034421,-0.441595,0.903350,-0.492231,-0.027905,0.000000,0.115054,0.000058,-0.000772,-0.367563,0.000063,-0.000359,0.000511,0.120816,0.006426,0.001223,-0.373400,-0.000110,0.000314,0.000821,0.082623,-0.325136,-0.202472,0.149980,-0.006813,-0.151767,0.071206,-0.327551,-0.142516,0.256139,-0.147764,-0.145414,0.000000,-0.005974,-0.005895,-0.000875,0.028872,0.000246,0.000386,0.000237,-0.012350,-0.006024,-0.000811,0.004783,0.000213,0.000396,-0.000033
-0.001895,-0.032510,0.916644,0.998953,0.011717,0.015453,0.041440,0.042627,-0.126866,-0.478440,0.880188,-0.440006,-0.062961,0.007570,-0.041224,-0.444511,0.908498,-0.495213,-0.030997,0.000000,0.115087,-0.000081,-0.000788,-0.366888,0.000070,-0.000350,0.000530,0.120418,0.006279,0.001206,-0.373349,-0.000104,0.000324,0.000812,0.101952,-0.357436,-0.209813,0.129171,0.009052,-0.171874,0.088481,-0.360437,-0.141063,0.241135,-0.143409,-0.163893,0.000000,0.002263,-0.008300,-0.001717,0.037957,0.000280,-0.000172,0.001601,-0.020950,-0.008869,-0.001841,0.000255,0.000199,-0.000053,-0.001069
-0.001896,-0.035010,0.916059,0.998770,0.012545,0.015819,0.045293,0.044861,-0.134413,-0.482655,0.882388,-0.439570,-0.066601,0.009511,-0.048838,-0.447237,0.912996,-0.497968,-0.034461,0.000000,0.115144,-0.000274,-0.000841,-0.366044,0.000075,-0.000366,0.000575,0.119978,0.006071,0.001149,-0.373389,-0.000102,0.000312,0.000778,0.105796,-0.363772,-0.185958,0.059514,0.044265,-0.173206,0.091042,-0.367136,-0.116239,0.173570,-0.110614,-0.165400,0.000000,0.003316,-0.012062,-0.002545,0.039784,0.000297,-0.000804,0.001248,-0.023270,-0.012865,-0.002756,-0.001411,0.000195,-0.000503,-0.000660
-0.001902,-0.037288,0.915754,0.998584,0.013328,0.016262,0.048875,0.046859,-0.141417,-0.485878,0.882569,-0.438235,-0.069889,0.011212,-0.055909,-0.449161,0.915441,-0.499638,-0.037613,0.000000,0.115220,-0.000564,-0.000890,-0.365297,0.000082,-0.000382,0.000580,0.119488,0.005764,0.001096,-0.373406,-0.000096,0.000304,0.000786,0.095668,-0.317128,-0.123416,-0.043839,0.084165,-0.155704,0.081880,-0.320472,-0.068609,0.065494,-0.053898,-0.149489,0.000000,0.012556,-0.014825,-0.002173,0.039386,0.000435,-0.000598,0.000966,-0.030850,-0.015668,-0.002439,-0.003394,0.000293,-0.000158,0.000014
-0.001884,-0.039345,0.915752,0.998420,0.014009,0.016703,0.051794,0.048687,-0.147098,-0.487592,0.880634,-0.436203,-0.072829,0.012786,-0.061657,-0.449982,0.915616,-0.500123,-0.040440,0.000000,0.115646,-0.000867,-0.000928,-0.364469,0.000092,-0.000390,0.000614,0.118744,0.005445,0.001051,-0.373525,-0.000090,0.000306,0.000778,0.099548,-0.290744,-0.038977,-0.199974,0.149538,-0.155278,0.086517,-0.294562,0.003091,-0.087120,0.019580,-0.149586,0.000000,0.023511,-0.015395,-0.002413,0.046811,0.000451,-0.000847,0.002598,-0.039583,-0.016135,-0.002762,-0.007640,0.000180,-0.000004,-0.000701
-0.001820,-0.041662,0.916265,0.998236,0.014708,0.017269,0.054866,0.050841,-0.153047,-0.487438,0.874570,-0.432254,-0.076100,0.014673,-0.067691,-0.449037,0.911956,-0.498855,-0.043597,0.000000,0.116161,-0.001180,-0.000986,-0.363425,0.000100,-0.000416,0.000684,0.117904,0.005119,0.000985,-0.373711,-0.000089,0.000304,0.000758,0.102488,-0.291042,0.113885,-0.474676,0.266343,-0.160560,0.091001,-0.295084,0.143238,-0.344425,0.132145,-0.157014,0.000000,0.029448,-0.017368,-0.002894,0.055296,0.000577,-0.001420,0.003832,-0.039195,-0.017700,-0.003379,-0.005598,0.000041,-0.000056,0.000982
-0.001624,-0.043990,0.917649,0.998050,0.015456,0.017765,0.057805,0.052787,-0.158740,-0.483036,0.861647,-0.425550,-0.079252,0.016426,-0.073461,-0.444252,0.901839,-0.494838,-0.046721,0.000000,0.116824,-0.001562,-0.001043,-0.362257,0.000115,-0.000447,0.000767,0.117176,0.004737,0.000916,-0.373749,-0.000089,0.000303,0.000818,0.074245,-0.236531,0.298825,-0.670743,0.340924,-0.161788,0.075736,-0.310513,0.414734,-0.675176,0.239576,-0.153922,0.000000,0.039550,-0.027643,-0.006088,0.069220,0.000079,-0.001594,0.006889,-0.011194,-0.027425,-0.007438,-0.001185,-0.000586,-0.001661,0.001929
-0.000954,-0.046326,0.919883,0.997843,0.016393,0.017349,0.061153,0.053810,-0.162508,-0.475485,0.847740,-0.418617,-0.082572,0.017702,-0.080112,-0.432448,0.884949,-0.489272,-0.049753,0.000000,0.117743,-0.002285,-0.001230,-0.360656,0.000103,-0.000480,0.000959,0.117456,0.004022,0.000688,-0.373759,-0.000113,0.000237,0.000835,0.051543,-0.076328,0.074284,-0.129600,0.127878,-0.175949,0.062537,-0.384223,0.561313,-0.744338,0.219967,-0.132499,0.000000,0.005564,-0.034579,-0.009604,0.059381,-0.001057,-0.001648,0.001791,0.042518,-0.034776,-0.011565,0.003536,-0.001238,-0.003586,0.002985
-0.000305,-0.048072,0.921485,0.997569,0.016982,0.016635,0.065511,0.054849,-0.161793,-0.480065,0.856463,-0.420435,-0.086290,0.018927,-0.088829,-0.421800,0.872065,-0.486039,-0.052021,0.000000,0.117047,-0.002945,-0.001428,-0.359882,0.000073,-0.000513,0.000839,0.118877,0.003346,0.000454,-0.373608,-0.000138,0.000160,0.000937,0.078951,-0.116180,-0.630916,1.019575,-0.276196,-0.185644,0.059424,-0.510510,0.505429,-0.604844,0.139522,-0.111010,0.000000,-0.046830,-0.039157,-0.010716,0.035672,-0.001271,-0.001996,-0.009988,0.059392,-0.040665,-0.012352,0.001216,-0.000713,-0.003932,0.005232
0.000249,-0.049780,0.922851,0.997166,0.017589,0.016048,0.071360,0.056968,-0.167155,-0.500721,0.888523,-0.429664,-0.089998,0.020079,-0.100532,-0.412231,0.860755,-0.483691,-0.054194,0.000000,0.115869,-0.003852,-0.001658,-0.359229,0.000053,-0.000560,0.000560,0.119832,0.002395,0.000194,-0.373710,-0.000141,0.000080,0.001044,0.126274,-0.521895,-1.459546,2.106096,-0.585628,-0.187164,0.036878,-0.596882,0.392215,-0.481781,0.096988,-0.095701,0.000000,-0.047765,-0.051615,-0.012765,0.036725,-0.000570,-0.003003,-0.012113,0.015821,-0.054915,-0.014217,-0.017266,0.000391,-0.004278,0.001952
0.000520,-0.051160,0.923845,0.996700,0.018368,0.015930,0.077444,0.059900,-0.182669,-0.538447,0.940707,-0.443860,-0.093776,0.020402,-0.112705,-0.406111,0.852794,-0.482159,-0.055849,0.000000,0.115136,-0.005009,-0.001938,-0.358413,0.000050,-0.000633,0.000355,0.119510,0.001149,-0.000115,-0.374298,-0.000123,-0.000011,0.001015,0.154188,-0.716501,-2.295312,3.187048,-0.906322,-0.210910,0.008159,-0.638871,0.257187,-0.352775,0.063547,-0.078421,0.000000,-0.020426,-0.056543,-0.012803,0.050405,0.000053,-0.002336,-0.006656,-0.035371,-0.062777,-0.014760,-0.036835,0.000959,-0.003160,-0.003271
0.000636,-0.052450,0.924635,0.996138,0.019246,0.016124,0.084137,0.063136,-0.195815,-0.592534,1.016005,-0.465917,-0.098434,0.020405,-0.126087,-0.401943,0.846644,-0.481149,-0.057331,0.000000,0.115052,-0.006113,-0.002170,-0.357213,0.000055,-0.000653,0.000294,0.118417,-0.000116,-0.000397,-0.375184,-0.000103,-0.000046,0.000914,0.142692,-0.482149,-2.630030,3.655055,-1.072949,-0.198781,0.004491,-0.601083,0.167944,-0.248598,0.034502,-0.065040,0.000000,0.010133,-0.044760,-0.008226,0.058921,0.000428,0.000503,-0.000868,-0.055452,-0.052941,-0.010906,-0.040653,0.000896,-0.000199,-0.004060
0.000700,-0.053409,0.925104,0.995659,0.019826,0.016314,0.089469,0.065607,-0.201955,-0.643648,1.086909,-0.486778,-0.101728,0.020582,-0.136748,-0.399393,0.842850,-0.480779,-0.058450,0.000000,0.115541,-0.006800,-0.002267,-0.356056,0.000067,-0.000613,0.000320,0.117291,-0.000969,-0.000551,-0.375924,-0.000087,-0.000019,0.000853,0.137516,-0.450582,-2.904958,3.854138,-1.034276,-0.146886,-0.000654,-0.529463,0.104442,-0.164650,0.011494,-0.051036,0.000000,0.043105,-0.038554,-0.005566,0.066394,0.000868,0.001418,0.002536,-0.072601,-0.047602,-0.008900,-0.043374,0.000999,0.000846,-0.003873
0.000713,-0.054265,0.925478,0.995153,0.020517,0.016622,0.094726,0.068637,-0.213838,-0.708732,1.170171,-0.507288,-0.104309,0.020379,-0.147266,-0.397765,0.840058,-0.480689,-0.059372,0.000000,0.116777,-0.007656,-0.002393,-0.354557,0.000089,-0.000596,0.000395,0.115513,-0.002020,-0.000753,-0.376919,-0.000063,-0.000013,0.000759,0.160477,-0.498218,-3.324899,4.203775,-0.993852,-0.141308,-0.009724,-0.487776,0.064410,-0.117928,-0.000962,-0.044017,0.000000,0.073761,-0.038588,-0.004898,0.080259,0.000993,0.001460,0.004965,-0.093554,-0.047915,-0.008742,-0.051312,0.000939,0.001097,-0.004598
0.000759,-0.055021,0.925740,0.994696,0.021138,0.016975,0.099223,0.072026,-0.221884,-0.776644,1.255060,-0.526532,-0.107380,0.020193,-0.156259,-0.396817,0.838133,-0.480818,-0.060211,0.000000,0.118492,-0.008343,-0.002463,-0.352846,0.000107,-0.000555,0.000518,0.113549,-0.002885,-0.000901,-0.377977,-0.000049,0.000025,0.000669,0.187155,-0.310507,-3.575771,4.441509,-0.975868,-0.158679,0.001148,-0.432124,0.061742,-0.092380,-0.016260,-0.043742,0.000000,0.099011,-0.031055,-0.001754,0.093777,0.000904,0.002979,0.006983,-0.099962,-0.039150,-0.005873,-0.053065,0.000537,0.002892,-0.002975
0.000981,-0.055810,0.925927,0.994261,0.021582,0.017148,0.103367,0.076123,-0.226259,-0.851763,1.347831,-0.546323,-0.110657,0.020425,-0.164551,-0.395296,0.836363,-0.481340,-0.061122,0.000000,0.120737,-0.008898,-0.002463,-0.350806,0.000126,-0.000477,0.000674,0.111515,-0.003586,-0.000988,-0.379041,-0.000041,0.000103,0.000640,0.196052,-0.307117,-3.464778,4.150555,-0.802617,-0.128551,0.000686,-0.334416,0.080821,-0.065812,-0.034881,-0.035990,0.000000,0.110706,-0.030116,-0.001491,0.095588,0.000931,0.001999,0.006883,-0.094589,-0.035425,-0.005393,-0.048933,0.000421,0.002250,-0.001191
0.001295,-0.056278,0.926012,0.993988,0.021994,0.017048,0.105896,0.079868,-0.234168,-0.915235,1.421082,-0.558636,-0.112522,0.020221,-0.169636,-0.393584,0.835500,-0.482213,-0.061651,0.000000,0.122920,-0.009548,-0.002523,-0.349022,0.000144,-0.000475,0.000794,0.109766,-0.004302,-0.001117,-0.379934,-0.000032,0.000115,0.000621,0.202375,-0.346521,-3.327168,3.783554,-0.579949,-0.130185,-0.017102,-0.222921,0.100443,-0.034896,-0.054961,-0.024232,0.000000,0.119221,-0.033763,-0.002828,0.095601,0.000806,0.000142,0.005832,-0.093207,-0.035787,-0.006182,-0.047647,0.000342,0.000778,-0.001101
0.001799,-0.056680,0.926047,0.993778,0.022474,0.016756,0.107791,0.084218,-0.240119,-0.984850,1.499173,-0.569521,-0.115864,0.019741,-0.173468,-0.391278,0.834967,-0.483538,-0.062091,0.000000,0.125506,-0.010248,-0.002576,-0.346982,0.000158,-0.000471,0.000908,0.107787,-0.005017,-0.001235,-0.380947,-0.000028,0.000134,0.000596,0.215684,-0.181578,-3.425579,3.808868,-0.481202,-0.185823,-0.017245,-0.150137,0.136644,-0.025590,-0.074656,-0.022889,0.000000,0.129226,-0.031112,-0.001368,0.102170,0.000549,0.000952,0.005170,-0.095488,-0.030433,-0.004256,-0.049033,0.000083,0.001844,-0.000637
0.002516,-0.057059,0.926027,0.993664,0.022805,0.016201,0.108851,0.088496,-0.241431,-1.052258,1.573437,-0.577884,-0.119955,0.019531,-0.175641,-0.388118,0.834477,-0.485199,-0.062566,0.000000,0.128089,-0.010792,-0.002578,-0.344935,0.000166,-0.000436,0.001001,0.105946,-0.005520,-0.001287,-0.381896,-0.000029,0.000188,0.000596,0.218385,-0.091847,-3.515011,3.747830,-0.305575,-0.189150,-0.018002,-0.063654,0.191366,-0.016193,-0.101517,-0.020914,0.000000,0.136370,-0.032089,-0.001387,0.107559,0.000424,0.000685,0.004192,-0.094211,-0.028386,-0.003889,-0.049009,-0.000021,0.001763,0.000182
0.003543,-0.057319,0.925934,0.993655,0.023173,0.015243,0.108996,0.092953,-0.243793,-1.125450,1.649086,-0.581744,-0.123430,0.019021,-0.176014,-0.383623,0.834319,-0.487599,-0.062928,0.000000,0.130961,-0.011532,-0.002632,-0.342680,0.000175,-0.000444,0.001075,0.104018,-0.006153,-0.001390,-0.382907,-0.000029,0.000205,0.000603,0.203250,-0.060492,-3.426793,3.468910,-0.093596,-0.167453,-0.029722,0.024255,0.234319,0.000681,-0.126517,-0.013903,0.000000,0.134779,-0.035516,-0.002725,0.106709,0.000279,-0.000461,0.002882,-0.089370,-0.029471,-0.004843,-0.047497,-0.000066,0.000661,0.000341
0.004686,-0.057444,0.925787,0.993742,0.023521,0.014105,0.108280,0.096626,-0.243851,-1.189330,1.712194,-0.581628,-0.126653,0.018342,-0.174671,-0.378746,0.834504,-0.490260,-0.063122,0.000000,0.133480,-0.012213,-0.002687,-0.340667,0.000177,-0.000455,0.001116,0.102371,-0.006698,-0.001481,-0.383795,-0.000032,0.000215,0.000609,0.166160,0.057231,-2.962208,2.870584,0.079848,-0.156135,-0.031395,0.092566,0.246926,0.013292,-0.135223,-0.008726,0.000000,0.115950,-0.030815,-0.002256,0.093658,0.000026,-0.000266,0.001192,-0.074905,-0.023923,-0.003777,-0.041244,-0.000179,0.000670,0.000383
0.005881,-0.057515,0.925602,0.993885,0.023782,0.012884,0.107055,0.099600,-0.241504,-1.243938,1.763910,-0.578550,-0.129675,0.017765,-0.172311,-0.373746,0.834851,-0.493008,-0.063277,0.000000,0.135599,-0.012764,-0.002722,-0.338933,0.000176,-0.000455,0.001123,0.101022,-0.007110,-0.001541,-0.384557,-0.000036,0.000232,0.000618,0.150134,0.161640,-2.807131,2.555335,0.287141,-0.157443,-0.032228,0.154969,0.269335,0.027284,-0.153159,-0.006769,0.000000,0.107099,-0.029773,-0.002318,0.089448,-0.000120,-0.000211,-0.000150,-0.069422,-0.022106,-0.003543,-0.039881,-0.000202,0.000589,0.000300
0.007355,-0.057515,0.925335,0.994106,0.024065,0.011432,0.105085,0.102631,-0.237385,-1.301615,1.814407,-0.570143,-0.132951,0.017053,-0.168472,-0.367972,0.835595,-0.496386,-0.063393,0.000000,0.137764,-0.013404,-0.002779,-0.337089,0.000172,-0.000463,0.001110,0.099595,-0.007583,-0.001622,-0.385391,-0.000040,0.000238,0.000621,0.138416,0.219920,-2.906212,2.444026,0.534974,-0.141324,-0.041779,0.229490,0.314699,0.049902,-0.189607,-0.002159,0.000000,0.106994,-0.034523,-0.003446,0.094578,-0.000262,-0.000577,-0.000922,-0.069332,-0.025908,-0.004760,-0.041598,-0.000270,0.000048,0.000513
0.009152,-0.057402,0.924963,0.994403,0.024377,0.009666,0.102351,0.105136,-0.232707,-1.360187,1.861671,-0.557151,-0.135328,0.016094,-0.163131,-0.361158,0.836847,-0.500592,-0.063363,0.000000,0.139878,-0.014145,-0.002860,-0.335150,0.000165,-0.000478,0.001086,0.098249,-0.008146,-0.001732,-0.386221,-0.000047,0.000233,0.000639,0.103689,0.246457,-2.660078,2.043903,0.709356,-0.106364,-0.045998,0.275948,0.326698,0.071289,-0.209673,0.002391,0.000000,0.094720,-0.034261,-0.003865,0.088472,-0.000383,-0.000751,-0.002188,-0.060920,-0.026070,-0.005203,-0.038857,-0.000288,-0.000398,0.000636
0.010904,-0.057234,0.924546,0.994706,0.024639,0.007996,0.099446,0.106779,-0.227527,-1.408018,1.896163,-0.541768,-0.137205,0.015213,-0.157434,-0.354904,0.838447,-0.504773,-0.063297,0.000000,0.141553,-0.014774,-0.002934,-0.333550,0.000157,-0.000493,0.001022,0.097158,-0.008625,-0.001830,-0.386945,-0.000051,0.000222,0.000647,0.074933,0.318192,-2.141568,1.430109,0.837152,-0.105994,-0.036812,0.286694,0.275449,0.088122,-0.199534,0.002547,0.000000,0.072721,-0.027685,-0.003010,0.072917,-0.000477,-0.000151,-0.003347,-0.052594,-0.020844,-0.003963,-0.035060,-0.000236,0.000020,-0.000153
0.012504,-0.057090,0.924105,0.994999,0.024811,0.006699,0.096519,0.108134,-0.219979,-1.445850,1.918875,-0.523665,-0.139568,0.014621,-0.151664,-0.350140,0.840372,-0.508573,-0.063261,0.000000,0.142787,-0.015253,-0.002980,-0.332233,0.000146,-0.000484,0.000952,0.096145,-0.008980,-0.001890,-0.387624,-0.000056,0.000234,0.000633,0.049986,0.370437,-1.836482,0.977105,1.009780,-0.078881,-0.026889,0.313596,0.238116,0.111823,-0.203715,0.002727,0.000000,0.057939,-0.025743,-0.002812,0.067227,-0.000578,0.000402,-0.003391,-0.048434,-0.019840,-0.003707,-0.033517,-0.000290,0.000371,-0.000264
0.014318,-0.056887,0.923548,0.995331,0.024911,0.005380,0.093093,0.108778,-0.212710,-1.481478,1.935247,-0.501377,-0.140361,0.014137,-0.144891,-0.345380,0.842920,-0.512922,-0.063188,0.000000,0.143871,-0.015804,-0.003046,-0.330861,0.000134,-0.000477,0.000887,0.095220,-0.009419,-0.001979,-0.388286,-0.000063,0.000237,0.000636,0.009549,0.358776,-1.643032,0.561291,1.232933,-0.013638,-0.026276,0.364748,0.224741,0.151423,-0.231516,0.006346,0.000000,0.051447,-0.030003,-0.004177,0.067548,-0.000566,-0.000444,-0.004207,-0.046616,-0.024614,-0.005424,-0.033680,-0.000224,-0.000633,0.000141
0.016305,-0.056578,0.922857,0.995696,0.025007,0.004152,0.089149,0.108516,-0.205628,-1.511571,1.941327,-0.474348,-0.140114,0.013570,-0.137074,-0.341151,0.846429,-0.517834,-0.063007,0.000000,0.144845,-0.016453,-0.003147,-0.329531,0.000124,-0.000502,0.000784,0.094280,-0.009964,-0.002107,-0.388971,-0.000065,0.000209,0.000638,-0.012190,0.443273,-1.189235,-0.009134,1.369546,-0.019478,-0.015212,0.382666,0.155872,0.181322,-0.227815,0.005301,0.000000,0.039938,-0.026554,-0.003597,0.060371,-0.000590,0.000031,-0.004648,-0.046373,-0.021942,-0.004520,-0.033273,-0.000179,-0.000168,-0.000545
0.018038,-0.056364,0.922167,0.996029,0.024954,0.003526,0.085392,0.108291,-0.194979,-1.529047,1.934882,-0.446595,-0.141140,0.013529,-0.129584,-0.339145,0.850173,-0.522034,-0.062976,0.000000,0.145468,-0.016866,-0.003190,-0.328446,0.000110,-0.000476,0.000701,0.093366,-0.010297,-0.002160,-0.389616,-0.000070,0.000231,0.000615,-0.032173,0.465141,-0.654173,-0.511539,1.335373,-0.004734,0.002464,0.354363,0.079163,0.185707,-0.200734,0.003344,0.000000,0.026030,-0.021162,-0.002642,0.050683,-0.000553,0.000837,-0.003153,-0.036306,-0.017953,-0.003421,-0.027253,-0.000256,0.000516,-0.000274
0.019600,-0.056122,0.921495,0.996315,0.024803,0.003142,0.082045,0.107229,-0.187023,-1.537738,1.920865,-0.420933,-0.140303,0.013669,-0.122899,-0.337984,0.853857,-0.525863,-0.062874,0.000000,0.145886,-0.017299,-0.003253,-0.327504,0.000101,-0.000468,0.000658,0.092828,-0.010682,-0.002244,-0.390061,-0.000075,0.000230,0.000627,-0.078389,0.374515,-0.278530,-0.937474,1.357409,0.072490,0.001714,0.353614,0.045127,0.211941,-0.209267,0.009213,0.000000,0.023048,-0.025923,-0.004293,0.048047,-0.000324,-0.000559,-0.002391,-0.024437,-0.023676,-0.005691,-0.020704,-0.000177,-0.001033,0.001193
0.021358,-0.055739,0.920669,0.996619,0.024674,0.002846,0.078312,0.105155,-0.179998,-1.540188,1.897383,-0.392299,-0.138240,0.013597,-0.115439,-0.337340,0.858650,-0.530405,-0.062608,0.000000,0.146390,-0.017903,-0.003362,-0.326524,0.000097,-0.000498,0.000605,0.092388,-0.011244,-0.002387,-0.390445,-0.000077,0.000189,0.000662,-0.099780,0.462891,0.083768,-1.341033,1.411399,0.069167,0.006076,0.376946,0.006274,0.254121,-0.229768,0.011122,0.000000,0.024898,-0.025053,-0.003831,0.048247,-0.000277,-0.000113,-0.002045,-0.020865,-0.022969,-0.005141,-0.018640,-0.000202,-0.000575,0.001252
0.023139,-0.055394,0.919750,0.996917,0.024407,0.002819,0.074511,0.103237,-0.168507,-1.534387,1.867224,-0.364477,-0.137536,0.013912,-0.107821,-0.337733,0.864022,-0.535054,-0.062429,0.000000,0.146882,-0.018302,-0.003406,-0.325574,0.000090,-0.000473,0.000576,0.091993,-0.011601,-0.002450,-0.390806,-0.000083,0.000207,0.000677,-0.121888,0.545324,0.463080,-1.744127,1.445939,0.086758,0.020070,0.393169,-0.028338,0.297096,-0.256148,0.012375,0.000000,0.024271,-0.023432,-0.003233,0.049581,-0.000261,0.000743,-0.000707,-0.010773,-0.021980,-0.004639,-0.014576,-0.000314,0.000211,0.001531
0.025211,-0.054913,0.918619,0.997221,0.023983,0.002874,0.070469,0.100279,-0.158185,-1.521665,1.827618,-0.334461,-0.134770,0.014400,-0.099713,-0.338473,0.870534,-0.540651,-0.062113,0.000000,0.147361,-0.018841,-0.003491,-0.324541,0.000087,-0.000469,0.000577,0.091957,-0.012123,-0.002573,-0.391028,-0.000090,0.000198,0.000723,-0.150339,0.420239,0.679699,-1.897648,1.347314,0.148039,0.012533,0.368613,-0.039648,0.315434,-0.268441,0.020409,0.000000,0.024796,-0.028360,-0.004893,0.046310,-0.000022,-0.000811,-0.000147,0.000328,-0.027538,-0.006842,-0.007644,-0.000174,-0.001312,0.002422
0.027013,-0.054354,0.917589,0.997456,0.023716,0.002947,0.067158,0.097224,-0.151698,-1.507199,1.791318,-0.310584,-0.131615,0.014413,-0.093077,-0.339319,0.876639,-0.545792,-0.061612,0.000000,0.147874,-0.019436,-0.003602,-0.323722,0.000090,-0.000505,0.000570,0.092007,-0.012703,-0.002723,-0.391112,-0.000090,0.000154,0.000774,-0.154209,0.444761,0.888813,-1.951495,1.183584,0.139922,0.007929,0.352936,-0.044559,0.330319,-0.281341,0.025668,0.000000,0.029058,-0.025853,-0.004050,0.044001,0.000027,-0.000344,0.000405,0.004935,-0.024913,-0.005778,-0.003425,-0.000197,-0.000669,0.002188
0.029172,-0.053732,0.916346,0.997710,0.023284,0.003058,0.063426,0.094111,-0.140395,-1.486113,1.749558,-0.287118,-0.129173,0.014717,-0.085595,-0.340256,0.883747,-0.551905,-0.061086,0.000000,0.148523,-0.019875,-0.003653,-0.322781,0.000088,-0.000482,0.000593,0.092154,-0.013119,-0.002804,-0.391165,-0.000097,0.000171,0.000811,-0.166523,0.513484,1.122642,-2.140531,1.144343,0.154469,0.017135,0.367273,-0.034570,0.360504,-0.320043,0.030021,0.000000,0.030897,-0.023759,-0.003291,0.046324,-0.000023,0.000629,0.001311,0.015208,-0.023201,-0.005090,0.000595,-0.000320,0.000302,0.002099
0.031538,-0.052982,0.915007,0.997945,0.022742,0.003100,0.059829,0.090563,-0.131158,-1.462293,1.705697,-0.264811,-0.125436,0.015099,-0.078386,-0.340702,0.891060,-0.558593,-0.060411,0.000000,0.149110,-0.020386,-0.003734,-0.321869,0.000089,-0.000480,0.000623,0.092615,-0.013631,-0.002927,-0.391088,-0.000103,0.000166,0.000858,-0.199209,0.425504,1.305339,-2.339953,1.141957,0.216895,0.004745,0.378141,-0.015756,0.398907,-0.370628,0.044953,0.000000,0.033914,-0.031677,-0.005395,0.046728,0.000161,-0.000965,0.000952,0.024093,-0.031470,-0.007824,0.006120,-0.000130,-0.001233,0.002580
0.034377,-0.051896,0.913425,0.998185,0.022255,0.003102,0.055872,0.086143,-0.123375,-1.433899,1.655960,-0.241440,-0.120497,0.014907,-0.070469,-0.340886,0.899703,-0.566730,-0.059288,0.000000,0.149880,-0.021142,-0.003869,-0.320912,0.000094,-0.000521,0.000631,0.093118,-0.014378,-0.003117,-0.390920,-0.000103,0.000122,0.000914,-0.190770,0.443875,1.345554,-2.217844,0.976016,0.201541,-0.002966,0.363626,0.006019,0.391756,-0.380546,0.051736,0.000000,0.037058,-0.029231,-0.004545,0.044352,0.000147,-0.000430,0.001026,0.024233,-0.028651,-0.006648,0.008236,-0.000130,-0.000549,0.001967
0.036931,-0.050974,0.912059,0.998377,0.021729,0.003046,0.052558,0.082932,-0.113403,-1.408471,1.616983,-0.225770,-0.117374,0.014980,-0.063841,-0.340461,0.906730,-0.573815,-0.058342,0.000000,0.150592,-0.021556,-0.003915,-0.320095,0.000095,-0.000497,0.000664,0.093584,-0.014777,-0.003193,-0.390759,-0.000108,0.000144,0.000937,-0.176481,0.470512,1.348245,-2.036139,0.787731,0.188793,0.002338,0.343219,0.043608,0.368790,-0.388138,0.055808,0.000000,0.035056,-0.024369,-0.003439,0.041977,0.000042,0.000576,0.001624,0.030788,-0.024107,-0.005367,0.011275,-0.000222,0.000451,0.001222
0.040031,-0.049771,0.910471,0.998572,0.021065,0.002879,0.049002,0.079084,-0.104554,-1.379969,1.574514,-0.209930,-0.112945,0.015001,-0.056741,-0.339141,0.914455,-0.582255,-0.057056,0.000000,0.151282,-0.022117,-0.004007,-0.319233,0.000096,-0.000498,0.000696,0.094350,-0.015343,-0.003331,-0.390469,-0.000112,0.000140,0.000963,-0.201851,0.381172,1.411229,-2.083602,0.756516,0.236641,-0.014981,0.355418,0.077589,0.394025,-0.438914,0.073996,0.000000,0.035801,-0.032924,-0.005717,0.041071,0.000181,-0.001105,0.000794,0.037050,-0.033034,-0.008253,0.016070,-0.000009,-0.001230,0.001430
0.043384,-0.048297,0.908799,0.998753,0.020521,0.002673,0.045435,0.074858,-0.098156,-1.352022,1.533639,-0.195509,-0.107909,0.014381,-0.049624,-0.337358,0.922491,-0.591372,-0.055382,0.000000,0.152024,-0.022872,-0.004144,-0.318452,0.000102,-0.000541,0.000695,0.095066,-0.016098,-0.003523,-0.390116,-0.000109,0.000095,0.000994,-0.203733,0.447580,1.458317,-1.996142,0.632385,0.234450,-0.027451,0.379026,0.113655,0.419028,-0.493799,0.090845,0.000000,0.040629,-0.033031,-0.005185,0.041672,0.000110,-0.000415,0.000627,0.038510,-0.032733,-0.007552,0.018214,-0.000053,-0.000507,0.000930
