body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_pos_21,joint_pos_22,joint_pos_23,joint_pos_24,joint_pos_25,joint_pos_26,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26
0.227626,0.041499,0.964131,0.996073,-0.021859,0.006909,-0.085514,0.003842,0.164240,-0.855453,1.423496,-0.609435,0.036519,-0.020612,0.192848,-0.077268,0.802925,-0.745492,0.072547,0.000000,0.134501,-0.013954,-0.002299,-0.323908,0.000022,0.000011,0.000264,0.106599,-0.008371,-0.001763,-0.363919,-0.000038,0.000681,-0.000062,-0.140573,0.616182,1.293865,-1.856473,0.367273,0.128890,-0.321076,0.571628,-4.750246,7.071397,-2.491976,0.305183,0.000000,-0.155031,0.066478,0.010107,-0.089243,-0.001355,0.000087,-0.005964,0.018688,0.049225,0.006695,0.058864,-0.000865,-0.004322,0.002286
0.230536,0.043323,0.971130,0.995576,-0.021830,0.008542,-0.090991,0.000989,0.175072,-0.832266,1.389019,-0.602084,0.038916,-0.026865,0.201213,-0.167780,0.935388,-0.790511,0.078256,0.000000,0.131525,-0.012717,-0.002091,-0.325627,0.000001,0.000021,0.000169,0.107559,-0.007492,-0.001640,-0.362525,-0.000060,0.000608,0.000077,-0.124540,0.489156,1.078303,-1.588199,0.335976,0.105570,-0.281076,0.338337,-4.255156,6.180163,-2.054869,0.241863,0.000000,-0.130548,0.060198,0.010910,-0.077024,-0.000657,0.000877,-0.002372,0.058440,0.043770,0.006574,0.074098,-0.001058,-0.002522,0.009085
0.233123,0.044775,0.976912,0.995150,-0.021851,0.009769,-0.095413,-0.001140,0.183806,-0.812321,1.359968,-0.595996,0.040742,-0.031855,0.206381,-0.247474,1.050132,-0.827687,0.082222,0.000000,0.129279,-0.011546,-0.001862,-0.326989,-0.000004,0.000046,0.000169,0.108937,-0.006620,-0.001500,-0.360955,-0.000080,0.000580,0.000302,-0.111814,0.433378,1.055019,-1.481363,0.295813,0.092014,-0.299208,0.408734,-4.255284,6.195430,-0.480138,0.628193,0.000000,-0.110168,0.057708,0.010298,-0.066722,-0.000117,-0.000049,0.001811,0.084336,0.042968,0.005319,0.084856,-0.001017,-0.002344,0.010377
0.236064,0.046273,0.982785,0.994717,-0.021755,0.010561,-0.099764,-0.003484,0.192407,-0.790065,1.329765,-0.590252,0.042596,-0.038834,0.217562,-0.337992,1.183205,-0.809716,0.103384,0.000000,0.127118,-0.010408,-0.001679,-0.328296,-0.000004,0.000019,0.000241,0.110933,-0.005773,-0.001427,-0.359131,-0.000101,0.000514,0.000492,-0.117304,0.409543,1.090755,-1.452997,0.267708,0.088269,-0.336454,0.484932,-4.645259,6.919372,3.292792,1.593221,0.000000,-0.101525,0.055981,0.010283,-0.066180,0.000159,-0.000661,0.002102,0.095985,0.042721,0.005095,0.092222,-0.000721,-0.001939,0.008643
0.238986,0.047620,0.988074,0.994316,-0.021543,0.011048,-0.103681,-0.005832,0.200187,-0.768691,1.301848,-0.585288,0.044273,-0.045313,0.225778,-0.433285,1.326907,-0.695975,0.145950,0.000000,0.125218,-0.009307,-0.001451,-0.329636,0.000002,0.000020,0.000253,0.112776,-0.004911,-0.001296,-0.357267,-0.000109,0.000503,0.000647,-0.109925,0.355538,1.050520,-1.394635,0.254610,0.074980,-0.352598,0.576706,-5.376763,7.361710,6.788315,2.323543,0.000000,-0.104313,0.059631,0.011657,-0.070268,0.000158,-0.000039,0.000332,0.086179,0.048428,0.007107,0.091018,-0.000264,-0.000254,0.003963
0.241941,0.048906,0.993239,0.993894,-0.021286,0.011796,-0.107623,-0.007881,0.206628,-0.748044,1.273979,-0.580067,0.045596,-0.052938,0.240630,-0.553062,1.477673,-0.538184,0.196326,0.000000,0.122946,-0.008023,-0.001213,-0.331107,0.000002,0.000017,0.000255,0.114380,-0.003836,-0.001143,-0.355490,-0.000111,0.000504,0.000651,-0.101298,0.286309,0.885282,-1.215598,0.232889,0.061410,-0.392753,0.936823,-5.669340,6.344917,4.137097,1.375512,0.000000,-0.110881,0.057509,0.009857,-0.067306,-0.000358,-0.000289,-0.000165,0.083213,0.048769,0.005831,0.080835,-0.000310,-0.000085,-0.001554
0.244229,0.049826,0.996985,0.993612,-0.020989,0.012495,-0.110174,-0.009884,0.211640,-0.733280,1.253224,-0.575973,0.046729,-0.061023,0.263251,-0.660058,1.580703,-0.530492,0.200971,0.000000,0.120783,-0.007007,-0.001057,-0.332328,-0.000012,0.000008,0.000247,0.116105,-0.002960,-0.001063,-0.354033,-0.000122,0.000499,0.000585,-0.098974,0.177736,0.709523,-1.029581,0.209789,0.057883,-0.437553,0.947139,-5.437656,5.059770,-2.498865,-0.541771,0.000000,-0.133838,0.052181,0.007473,-0.069911,-0.001041,-0.000528,-0.001497,0.124338,0.045706,0.003312,0.087467,-0.001008,-0.000206,-0.000710
0.246764,0.050734,1.000612,0.993479,-0.020745,0.013543,-0.111290,-0.011840,0.213738,-0.719664,1.232796,-0.571676,0.047911,-0.070440,0.278516,-0.770568,1.680064,-0.638138,0.174655,0.000000,0.117592,-0.005936,-0.000914,-0.333903,-0.000039,-0.000004,0.000195,0.119353,-0.002007,-0.001011,-0.351991,-0.000152,0.000496,0.000622,-0.084377,0.014834,0.711736,-0.980195,0.180021,0.056955,-0.435884,0.392798,-4.908127,4.577562,-5.861981,-1.314753,0.000000,-0.151884,0.047516,0.006454,-0.073666,-0.000681,-0.001743,-0.000044,0.191134,0.043904,0.001762,0.121151,-0.001596,-0.000843,0.009703
0.249733,0.051526,1.003898,0.993556,-0.020621,0.013944,-0.110574,-0.013259,0.212233,-0.704810,1.214017,-0.568772,0.049008,-0.078458,0.278963,-0.856384,1.763806,-0.764971,0.148381,0.000000,0.114708,-0.005106,-0.000799,-0.335275,-0.000039,-0.000061,0.000245,0.123750,-0.001204,-0.000992,-0.349187,-0.000186,0.000466,0.000973,-0.067559,-0.139597,0.963496,-0.979152,0.074354,0.055290,-0.398908,-0.186442,-3.872181,3.952801,-5.099545,-1.066352,0.000000,-0.111905,0.033397,0.004409,-0.056604,0.000776,-0.004435,0.006810,0.239972,0.034450,-0.000971,0.154314,-0.001465,-0.002926,0.019967
0.253950,0.052335,1.007347,0.993810,-0.020342,0.012208,-0.108534,-0.014542,0.208154,-0.681124,1.193630,-0.568701,0.050122,-0.086396,0.271058,-0.925456,1.838176,-0.842120,0.132001,0.000000,0.113116,-0.004600,-0.000738,-0.336168,-0.000008,-0.000181,0.000467,0.128952,-0.000629,-0.001049,-0.345819,-0.000210,0.000379,0.001421,-0.060311,-0.224462,1.151022,-0.911307,-0.033899,0.051714,-0.349073,-0.477705,-3.014574,3.131709,-1.928763,-0.377313,0.000000,-0.066732,0.022435,0.002818,-0.041402,0.001161,-0.004611,0.008193,0.222352,0.026379,-0.002021,0.143300,-0.000813,-0.003282,0.014727
