0.0000000000,0.0000000000,0.9250000000,0.9996630827,-0.0000602076,0.0259554442,-0.0001801480,-0.0269024260,-0.0503206775,-0.4337414205,0.8319054842,-0.4486787617,0.0295769125,0.0277822707,0.0497602224,-0.4693708420,0.8412854671,-0.4224139750,-0.0301680751,0.0000000000,0.1268334240,-0.0016320593,-0.0006999234,-0.3776348829,0.0000838808,-0.0003522295,0.0006284951,0.1228115931,0.0021861745,0.0005571513,-0.3892601132,-0.0000863695,0.0003507695,0.0006775745
-0.0000392870,-0.0000340891,0.9250167787,0.9996649346,-0.0000583034,0.0258841750,-0.0001570785,-0.0268590003,-0.0503585972,-0.4335703552,0.8318047523,-0.4486065209,0.0295181479,0.0278323889,0.0497126579,-0.4691797495,0.8411698937,-0.4223462343,-0.0302128885,0.0000000000,0.1267816573,-0.0016412713,-0.0007000662,-0.3777083755,0.0000837477,-0.0003523099,0.0006260137,0.1228369325,0.0021900483,0.0005574303,-0.3891936243,-0.0000860289,0.0003505804,0.0006736581
-0.0000735543,-0.0000604269,0.9250298321,0.9996664058,-0.0000526127,0.0258274195,-0.0001368681,-0.0268363953,-0.0503961369,-0.4334345460,0.8317160606,-0.4485424757,0.0294861589,0.0278633703,0.0496711433,-0.4690358937,0.8410848975,-0.4222901762,-0.0302491430,0.0000000000,0.1267280877,-0.0016549741,-0.0007020285,-0.3777789176,0.0000836513,-0.0003535239,0.0006234694,0.1228530854,0.0021874164,0.0005558165,-0.3891395032,-0.0000856015,0.0003492911,0.0006696830
-0.0001077398,-0.0000809987,0.9250405610,0.9996675799,-0.0000419998,0.0257820358,-0.0001208845,-0.0268298164,-0.0504223704,-0.4333344102,0.8316402435,-0.4484756887,0.0294524506,0.0278729834,0.0496368594,-0.4689356387,0.8410225511,-0.4222369194,-0.0302726869,0.0000000000,0.1266728044,-0.0016707244,-0.0007040877,-0.3778537810,0.0000835004,-0.0003546695,0.0006204488,0.1228655726,0.0021820411,0.0005539879,-0.3890893459,-0.0000851908,0.0003481575,0.0006654761
-0.0001439804,-0.0001046763,0.9250495613,0.9996682765,-0.0000299838,0.0257550879,-0.0001075121,-0.0268232115,-0.0504475571,-0.4332948625,0.8315793276,-0.4484010339,0.0294177718,0.0278810076,0.0496099144,-0.4688987732,0.8409790993,-0.4221768379,-0.0302973222,0.0000000000,0.1266128719,-0.0016839380,-0.0007049690,-0.3779321313,0.0000832572,-0.0003551400,0.0006176562,0.1228726804,0.0021786250,0.0005532968,-0.3890423477,-0.0000848769,0.0003477048,0.0006615552
-0.0001797177,-0.0001220615,0.9250549555,0.9996685700,-0.0000184882,0.0257437494,-0.0000963067,-0.0268203840,-0.0504693277,-0.4333119094,0.8315467238,-0.4483298957,0.0293880664,0.0278802086,0.0495864935,-0.4689188600,0.8409621716,-0.4221165776,-0.0303174388,0.0000000000,0.1265587807,-0.0016946314,-0.0007053719,-0.3780029714,0.0000830892,-0.0003552712,0.0006156805,0.1228796542,0.0021763188,0.0005529404,-0.3890007436,-0.0000846087,0.0003474800,0.0006587002
-0.0002212629,-0.0001444068,0.9250572801,0.9996687724,-0.0000041494,0.0257359448,-0.0000807201,-0.0268170796,-0.0505003408,-0.4333626926,0.8315382004,-0.4482564330,0.0293649863,0.0278807729,0.0495557487,-0.4689720273,0.8409713507,-0.4220580459,-0.0303491559,0.0000000000,0.1265017539,-0.0017057208,-0.0007051584,-0.3780866861,0.0000829470,-0.0003551185,0.0006143863,0.1229003370,0.0021750042,0.0005527632,-0.3889470994,-0.0000844946,0.0003474844,0.0006572055
-0.0002612269,-0.0001636987,0.9250564456,0.9996686977,0.0000070905,0.0257388892,-0.0000667956,-0.0268093981,-0.0505258702,-0.4334539771,0.8315587640,-0.4481914937,0.0293311942,0.0278808251,0.0495271571,-0.4690631926,0.8410037756,-0.4220041335,-0.0303687267,0.0000000000,0.1264533848,-0.0017134977,-0.0007041388,-0.3781612813,0.0000829019,-0.0003546022,0.0006139886,0.1229216754,0.0021757660,0.0005533167,-0.3888967931,-0.0000844459,0.0003480142,0.0006567381
-0.0003013596,-0.0001782118,0.9250551939,0.9996685011,0.0000168187,0.0257465479,-0.0000543556,-0.0268059447,-0.0505511984,-0.4335618019,0.8315857649,-0.4481261671,0.0293099564,0.0278774668,0.0495035648,-0.4691703916,0.8410391808,-0.4219471216,-0.0303822160,0.0000000000,0.1264110357,-0.0017203126,-0.0007029295,-0.3782339990,0.0000829278,-0.0003541607,0.0006145988,0.1229473501,0.0021773221,0.0005538522,-0.3888447881,-0.0000844778,0.0003485011,0.0006569215
-0.0003364520,-0.0001960054,0.9250550151,0.9996682831,0.0000238807,0.0257550247,-0.0000443611,-0.0267908331,-0.0505694672,-0.4336586297,0.8316048384,-0.4480660558,0.0292770863,0.0278848223,0.0494855605,-0.4692621827,0.8410577178,-0.4218904376,-0.0304064285,0.0000000000,0.1263781339,-0.0017249385,-0.0007017361,-0.3782971501,0.0000830063,-0.0003537082,0.0006156287,0.1229743361,0.0021801195,0.0005543799,-0.3887972236,-0.0000845306,0.0003489898,0.0006575305
