tag,step,wall_time,value,event_file
Episode_Reward/action_rate_l2,92153,1788216282.6318853,-0.0035650208592414856,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92154,1788216283.239883,-0.0037190145812928677,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92155,1788216283.8381934,-0.0038665838073939085,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92156,1788216284.4190695,-0.003642700146883726,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92157,1788216285.0254438,-0.0038759082090109587,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92158,1788216285.7037628,-0.0038509550504386425,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92159,1788216286.3231127,-0.003775909310206771,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92160,1788216286.9100485,-0.0037652715109288692,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92161,1788216287.5063772,-0.0038897665217518806,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92162,1788216288.0866334,-0.004932856187224388,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92163,1788216288.6733367,-0.0037235149648040533,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92164,1788216289.2836576,-0.0035375512670725584,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92165,1788216289.8718367,-0.0038935188204050064,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92166,1788216290.461854,-0.003864577505737543,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92167,1788216291.0653555,-0.0038527853321284056,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92168,1788216291.6496801,-0.0038069263100624084,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92169,1788216292.2710493,-0.0038286158815026283,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92170,1788216292.9625652,-0.003834750037640333,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92171,1788216293.6331275,-0.0038999300450086594,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92172,1788216294.230745,-0.005844557657837868,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92173,1788216294.826102,-0.005495270248502493,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92174,1788216295.416654,-0.0052848211489617825,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92175,1788216295.9993002,-0.003755976213142276,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92176,1788216296.5948818,-0.003795930650085211,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92177,1788216297.1736958,-0.003967737313359976,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92178,1788216297.7761557,-0.003619356080889702,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92179,1788216298.366518,-0.0037958938628435135,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92180,1788216298.9602122,-0.003697419073432684,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92181,1788216299.602128,-0.003812463954091072,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92182,1788216300.2654748,-0.003772157011553645,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92183,1788216300.8955104,-0.0037069646641612053,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92184,1788216301.4871404,-0.003619931172579527,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92185,1788216302.0810356,-0.003978414926677942,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92186,1788216302.6923432,-0.004089716821908951,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92187,1788216303.2812593,-0.00389513629488647,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92188,1788216303.8828855,-0.0037124608643352985,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92189,1788216304.4737885,-0.0068603320978581905,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92190,1788216305.0619407,-0.0036078649573028088,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92191,1788216305.6612115,-0.0037259343080222607,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92192,1788216306.2560139,-0.003527782391756773,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92193,1788216306.8943756,-0.003781184321269393,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92194,1788216307.569941,-0.003743452485650778,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92195,1788216308.189729,-0.003826763480901718,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92196,1788216308.7860506,-0.004865804687142372,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92197,1788216309.3738472,-0.004140846431255341,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92198,1788216309.9593508,-0.00358454417437315,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92199,1788216310.5417333,-0.0035329386591911316,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92200,1788216311.1330588,-0.0035129128955304623,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92201,1788216311.7322588,-0.003680342808365822,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92202,1788216312.334177,-0.00446555158123374,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92203,1788216312.9214072,-0.003823378589004278,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92204,1788216313.5160308,-0.0036538555286824703,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92205,1788216314.1524274,-0.0038554868660867214,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92206,1788216314.8220239,-0.0038006482645869255,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92207,1788216315.457308,-0.003744946327060461,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92208,1788216316.0558028,-0.004151797853410244,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92209,1788216316.641191,-0.004802871961146593,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92210,1788216317.2214184,-0.004454299807548523,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
Episode_Reward/action_rate_l2,92211,1788216317.82825,-0.003775774035602808,events.out.tfevents.1788216248.zzx23457-System-Product-Name.2740924.0
