checkpoint,rollout_file,steps,reset_count,first_done_step,first_done_motion_frame,first_cycle_samples,max_motion_frame_first_cycle,first_cycle_completion_ratio,root_position_rmse_m,root_x_error_at_end_m,root_z_error_at_end_m,pelvis_z_error_min_m,feet_position_rmse_m,left_foot_position_rmse_m,right_foot_position_rmse_m,slide_p95_contact_mps,peak_foot_contact_force_n,action_abs_p95,action_abs_max,shared_clearance_cost_mean,shared_clearance_min_distance_m
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92100.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92100_seed42.npz,1351,5,264,264,265,264,0.19686800894854586,1.4517067670822144,0.0,-0.41533559560775757,-0.41533559560775757,1.453108310699463,1.447288990020752,1.458904504776001,0.2614699900150299,1068.8358154296875,5.8763963699340795,17.0019474029541,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92110.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92110_seed42.npz,1351,5,260,260,261,260,0.19388516032811334,1.4627797603607178,0.0,-0.418290376663208,-0.418290376663208,1.4640178680419922,1.4582700729370117,1.4697433710098267,0.2628429114818573,886.1983642578125,5.935526752471922,16.815570831298828,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92120.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92120_seed42.npz,1351,5,262,262,263,262,0.1953765846383296,1.4571881294250488,0.0,-0.40621626377105713,-0.40621626377105713,1.458467960357666,1.45270836353302,1.464205026626587,0.2554566264152527,852.5960083007812,5.861169338226318,16.8548583984375,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92130.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92130_seed42.npz,1351,5,262,262,263,262,0.1953765846383296,1.4572112560272217,0.0,-0.4159480929374695,-0.4159480929374695,1.4585219621658325,1.452746868133545,1.464274287223816,0.2587789937853813,945.6910400390625,5.893210411071777,16.8564453125,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92170.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92170_seed42.npz,1351,5,265,265,266,265,0.197613721103654,1.4489741325378418,0.0,-0.4127326011657715,-0.4127326011657715,1.4504528045654297,1.444644808769226,1.4562374353408813,0.2696559846401214,852.357421875,5.870536565780638,17.29170799255371,,
/home/zzx23457/hhw/LejuLab-Train/logs/rsl_rl/kuavoS52_stairs_ascent_prefix/2026-09-01_06-44-04_s52_ascent_prefix_preflight128x120_v9_20260901/model_92218.pt,analysis/s52_transfer/training_records/stairs_ascent_prefix_v9_preflight128x120_20260901/rollouts/model_92218_seed42.npz,1351,5,266,266,267,266,0.19835943325876212,1.4462624788284302,0.0,-0.41174495220184326,-0.41174495220184326,1.4477587938308716,1.4419766664505005,1.4535177946090698,0.2509211301803588,1281.9268798828125,5.859155941009521,17.28963279724121,,
